Geo_COUNTY,Geo_FIPS,Geo_TRACT,med_inc,numDD,numSB,sbper1000,per1000
17,25017316300,316300,74330,2,0,0,0.247127146917089
17,25017316400,316400,88906,1,0,0,0.15617679212869
17,25017316500,316500,99863,2,1,0.152741713762028,0.305483427524057
17,25017317101,317101,90298,1,0,0,0.164446637066272
17,25017317102,317102,89241,0,0,0,0
17,25017317103,317103,128108,0,0,0,0
17,25017317201,317201,116800,0,0,0,0
17,25017317202,317202,119075,0,0,0,0
17,25017317203,317203,86729,2,0,0,0.474270808631729
17,25017317301,317301,77120,0,1,0.354233085370174,0
17,25017317302,317302,69440,1,0,0,0.182982616651418
17,25017318100,318100,115082,1,0,0,0.148257968865827
17,25017318200,318200,107000,1,0,0,0.24919013207077
17,25017318300,318300,148770,0,0,0,0
17,25017318400,318400,149353,2,1,0.244140625,0.48828125
17,25017320102,320102,129596,0,1,0.186254423542559,0
17,25017320103,320103,114667,0,0,0,0
17,25017320104,320104,131643,1,1,0.13401232913428,0.13401232913428
17,25017321100,321100,79630,1,0,0,0.141984949595343
17,25017321200,321200,64122,2,0,0,0.304599451720987
17,25017321300,321300,55455,0,0,0,0
17,25017321400,321400,94141,0,1,0.32916392363397,0
17,25017321500,321500,84010,0,0,0,0
17,25017321600,321600,66319,0,0,0,0
17,25017322100,322100,108008,0,0,0,0
17,25017322200,322200,72529,0,0,0,0
17,25017322300,322300,63456,0,0,0,0
17,25017322400,322400,77600,0,0,0,0
17,25017323100,323100,131500,2,0,0,0.29235491887151
17,25017324101,324101,104674,2,0,0,0.431685732786531
17,25017324102,324102,116290,1,1,0.2210433244916,0.2210433244916
17,25017325100,325100,67110,1,0,0,0.129600829445308
17,25017326101,326101,106968,1,0,0,0.244857982370225
17,25017326102,326102,118005,1,0,0,0.144654997830175
17,25017327101,327101,79871,0,0,0,0
17,25017327102,327102,73750,1,0,0,0.238777459407832
17,25017327103,327103,85240,0,0,0,0
17,25017328100,328100,116125,1,0,0,0.303122158229767
17,25017330100,330100,138458,1,0,0,0.1232741617357
17,25017330200,330200,96161,2,1,0.140114894213255,0.28022978842651
17,25017331101,331101,92300,1,1,0.292997363023733,0.292997363023733
17,25017331102,331102,91970,4,0,0,0.566411781365052
17,25017331200,331200,104398,2,1,0.191021967526266,0.382043935052531
17,25017331300,331300,115169,0,0,0,0
17,25017332100,332100,118843,2,0,0,0.333778371161549
17,25017332200,332200,85442,2,0,0,0.237840409085504
17,25017332300,332300,95057,1,1,0.146886016451234,0.146886016451234
17,25017332400,332400,99926,3,2,0.502386335091686,0.753579502637528
17,25017333100,333100,82237,2,0,0,0.249469876512411
17,25017333200,333200,67639,0,0,0,0
17,25017333300,333300,77148,2,0,0,0.495785820525533
17,25017333400,333400,80180,1,0,0,0.161498708010336
17,25017333501,333501,84449,2,1,0.196155355041193,0.392310710082385
17,25017333502,333502,56250,0,0,0,0
17,25017333600,333600,81694,3,2,0.280033604032484,0.420050406048726
17,25017334100,334100,105427,1,1,0.141282848262221,0.141282848262221
17,25017334200,334200,102692,1,0,0,0.257532835436518
17,25017334300,334300,114375,0,0,0,0
17,25017334400,334400,85909,2,1,0.155376009944065,0.310752019888129
17,25017335100,335100,86316,1,0,0,0.178731009830206
17,25017335200,335200,86205,0,0,0,0
17,25017335301,335301,73643,1,0,0,0.240038406144983
17,25017335302,335302,78200,1,0,0,0.194212468440474
17,25017335400,335400,93269,0,0,0,0
17,25017336100,336100,80478,1,0,0,0.179275726066691
17,25017336200,336200,123469,0,0,0,0
17,25017336300,336300,94912,0,1,0.149902563333833,0
17,25017336401,336401,66917,0,0,0,0
17,25017336402,336402,76370,0,0,0,0
17,25017337101,337101,84196,0,0,0,0
17,25017337102,337102,94398,2,0,0,0.40908161178155
17,25017337201,337201,56528,1,0,0,0.3269042170644
17,25017337202,337202,69670,2,0,0,0.407166123778502
17,25017337300,337300,85028,1,0,0,0.184026499815973
17,25017338100,338100,160370,0,0,0,0
17,25017338200,338200,89595,1,0,0,0.251130085384229
17,25017338300,338300,123083,0,0,0,0
17,25017338400,338400,174464,0,0,0,0
17,25017338500,338500,168466,1,1,0.167000668002672,0.167000668002672
17,25017339100,339100,59775,1,0,0,0.164826108455579
17,25017339200,339200,99196,0,0,0,0
17,25017339300,339300,74250,1,0,0,0.338868180277872
17,25017339400,339400,63227,0,0,0,0
17,25017339500,339500,75962,2,1,0.172413793103448,0.344827586206897
17,25017339600,339600,81250,0,0,0,0
17,25017339700,339700,62793,0,0,0,0
17,25017339801,339801,83886,1,1,0.209951711106446,0.209951711106446
17,25017339802,339802,61705,2,0,0,0.476077124494168
17,25017339900,339900,62361,1,0,0,0.191277735271614
17,2501734e4,340000,54700,1,0,0,0.378501135503407
17,25017340100,340100,98750,0,0,0,0
17,25017341101,341101,82009,0,0,0,0
17,25017341102,341102,47017,0,0,0,0
17,25017341200,341200,53937,0,0,0,0
17,25017341300,341300,42675,2,0,0,0.362450163102573
17,25017341400,341400,57126,1,0,0,0.168463611859838
17,25017341500,341500,59683,0,0,0,0
17,25017341600,341600,53986,0,0,0,0
17,25017341700,341700,66750,0,0,0,0
17,25017341800,341800,36157,1,0,0,0.155908949173683
17,25017341901,341901,56929,1,0,0,0.657894736842105
17,25017341902,341902,66180,1,0,0,0.123823675086677
17,25017342101,342101,49353,0,0,0,0
17,25017342102,342102,32989,2,0,0,0.542740841248304
17,25017342201,342201,52542,0,0,0,0
17,25017342202,342202,55795,0,0,0,0
17,25017342300,342300,65938,0,0,0,0
17,25017342400,342400,46164,2,1,0.146993973247097,0.293987946494194
17,25017342500,342500,45871,0,0,0,0
17,25017342600,342600,48493,0,0,0,0
17,25017350103,350103,76094,1,1,0.761614623000762,0.761614623000762
17,25017350104,350104,40825,1,0,0,0.132837407013815
17,25017350200,350200,68500,1,0,0,0.164419598816179
17,25017350300,350300,76467,1,0,0,0.401284109149278
17,25017350400,350400,84688,0,0,0,0
17,25017350500,350500,92614,1,0,0,0.651041666666667
17,25017350600,350600,85000,0,0,0,0
17,25017350700,350700,58226,1,1,0.146177459435755,0.146177459435755
17,25017350800,350800,94569,0,0,0,0
17,25017350900,350900,105000,1,1,0.295770482105886,0.295770482105886
17,25017351e3,351000,75526,0,1,0.134535180949818,0
17,25017351100,351100,74875,2,0,0,0.343583576705033
17,25017351203,351203,76818,0,0,0,0
17,25017351204,351204,64216,0,0,0,0
17,25017351300,351300,57978,0,0,0,0
17,25017351403,351403,53618,0,0,0,0
17,25017351404,351404,50508,0,0,0,0
17,25017351500,351500,49384,3,1,0.381970970206264,1.14591291061879
17,25017352101,352101,65711,0,0,0,0
17,25017352102,352102,102704,2,1,0.386996904024768,0.773993808049536
17,25017352200,352200,35862,0,0,0,0
17,25017352300,352300,83980,0,0,0,0
17,25017352400,352400,36842,2,2,1.001001001001,1.001001001001
17,25017352500,352500,87852,0,0,0,0
17,25017352600,352600,59676,0,0,0,0
17,25017352700,352700,40750,1,0,0,0.442282176028306
17,25017352800,352800,100125,0,0,0,0
17,25017352900,352900,79844,0,0,0,0
17,25017353e3,353000,56742,1,1,0.287521564117309,0.287521564117309
17,25017353101,353101,70549,0,0,0,0
17,25017353102,353102,77935,1,1,0.212224108658744,0.212224108658744
17,25017353200,353200,71125,0,0,0,0
17,25017353300,353300,89837,0,1,0.301932367149758,0
17,25017353400,353400,70833,1,1,0.328083989501312,0.328083989501312
17,25017353500,353500,91801,0,0,0,0
17,25017353600,353600,89167,0,1,0.204290091930541,0
17,25017353700,353700,51955,2,3,0.534568781183179,0.356379187455453
17,25017353800,353800,69727,1,0,0,0.211685012701101
17,25017353900,353900,49915,0,0,0,0
17,25017354e3,354000,69858,0,2,0.493461633358006,0
17,25017354100,354100,115000,1,1,0.376506024096386,0.376506024096386
17,25017354200,354200,153125,0,0,0,0
17,25017354300,354300,63940,0,1,0.275785990071704,0
17,25017354400,354400,111033,0,0,0,0
17,25017354500,354500,83458,0,0,0,0
17,25017354600,354600,82655,2,1,0.196927924379677,0.393855848759354
17,25017354700,354700,111094,1,0,0,0.39032006245121
17,25017354800,354800,106250,0,0,0,0
17,25017354900,354900,43375,1,0,0,0.168435236651508
17,25017355e3,355000,76742,1,1,0.342231348391513,0.342231348391513
17,25017356100,356100,116094,0,0,0,0
17,25017356300,356300,70132,1,1,0.199044585987261,0.199044585987261
17,25017356400,356400,113381,1,0,0,0.142369020501139
17,25017356500,356500,98961,0,1,0.141823854772373,0
17,25017356601,356601,84291,0,0,0,0
17,25017356602,356602,110816,1,0,0,0.237812128418549
17,25017356701,356701,79825,1,0,0,0.157977883096367
17,25017356702,356702,89315,0,0,0,0
17,25017357100,357100,104306,0,1,0.224921277552857,0
17,25017357200,357200,162786,0,0,0,0
17,25017357300,357300,101719,0,0,0,0
17,25017357400,357400,118920,0,0,0,0
17,25017357500,357500,90238,0,1,0.421407501053519,0
17,25017357600,357600,69098,0,0,0,0
17,25017357700,357700,78490,2,0,0,0.54421768707483
17,25017357800,357800,141071,0,0,0,0
17,25017358100,358100,147298,1,0,0,0.196463654223969
17,25017358300,358300,137692,1,0,0,0.17286084701815
17,25017358400,358400,121336,4,2,0.394632991318074,0.789265982636148
17,25017358500,358500,132829,1,0,0,0.190294957183635
17,25017358600,358600,136637,0,1,0.165289256198347,0
17,25017358700,358700,150664,0,0,0,0
17,25017359100,359100,102356,1,1,0.150966183574879,0.150966183574879
17,25017359300,359300,129500,1,0,0,0.139586823003908
17,25017360100,360100,79063,1,0,0,0.551267916207277
17,25017360200,360200,143897,0,0,0,0
17,25017361100,361100,130060,2,1,0.169204737732657,0.338409475465313
17,25017361200,361200,118015,1,0,0,0.143020594965675
17,25017361300,361300,158203,1,0,0,0.16857720836143
17,25017362100,362100,157500,0,0,0,0
17,25017363102,363102,96450,2,0,0,0.3385240352065
17,25017363103,363103,126546,0,0,0,0
17,25017363104,363104,131774,2,1,0.160565189466924,0.321130378933847
17,25017363201,363201,146389,0,0,0,0
17,25017363202,363202,130134,1,0,0,0.273074822501365
17,25017364101,364101,77188,0,0,0,0
17,25017364102,364102,79688,1,0,0,0.197083169097359
17,25017365100,365100,177107,0,0,0,0
17,25017365201,365201,165500,1,0,0,0.171909919202338
17,25017365202,365202,146250,0,1,0.220701831825204,0
17,25017366100,366100,104375,1,1,0.215470803706098,0.215470803706098
17,25017366201,366201,200278,0,0,0,0
17,25017366202,366202,155885,0,0,0,0
17,25017367100,367100,180972,0,0,0,0
17,25017367200,367200,226181,1,0,0,0.13014055179594
17,25017368101,368101,85840,1,0,0,0.173130193905817
17,25017368102,368102,102292,0,0,0,0
17,25017368200,368200,93333,1,1,0.234852043212776,0.234852043212776
17,25017368300,368300,60056,2,0,0,0.360620266858997
17,25017368400,368400,73482,0,0,0,0
17,25017368500,368500,55385,1,0,0,0.353356890459364
17,25017368600,368600,70379,0,0,0,0
17,25017368700,368700,54667,0,0,0,0
17,25017368800,368800,59545,1,0,0,0.213447171824973
17,25017368901,368901,82798,1,0,0,0.134462821029985
17,25017368902,368902,51364,0,0,0,0
17,25017369e3,369000,76250,0,1,0.597371565113501,0
17,25017369100,369100,95320,1,0,0,0.205803663305207
17,25017370101,370101,91042,0,0,0,0
17,25017370102,370102,81307,1,0,0,0.136407038603192
17,25017370201,370201,102538,0,0,0,0
17,25017370202,370202,95000,0,0,0,0
17,25017370300,370300,74021,1,2,0.380734818199124,0.190367409099562
17,25017370400,370400,87423,1,1,0.188679245283019,0.188679245283019
